lineage,date,kind,mechanism,age_days
lineage_01872,2023-09-08 09:31:22+00:00,suppression,predicate,275
lineage_01872,2023-09-12 08:56:39+00:00,suppression,predicate,279
lineage_01872,2023-10-12 10:47:45+00:00,suppression,predicate,309
lineage_04571,2025-04-07 09:05:53+00:00,suppression,value,472
lineage_02585,2023-01-06 16:16:20+00:00,suppression,predicate,1218
lineage_00771,2022-09-02 07:28:28+00:00,suppression,predicate,0
lineage_00771,2022-12-15 17:00:07+00:00,suppression,predicate,104
lineage_00771,2024-07-17 09:04:05+00:00,suppression,predicate,684
lineage_02518,2022-05-26 18:25:43+00:00,suppression,predicate,1225
lineage_02518,2023-01-10 14:11:40+00:00,suppression,predicate,1454
lineage_03328,2022-02-09 20:24:59+00:00,suppression,predicate,840
lineage_03328,2022-02-09 22:17:32+00:00,suppression,predicate,840
lineage_03328,2022-02-10 00:00:03+00:00,suppression,predicate,840
lineage_03328,2022-05-12 19:48:05+00:00,suppression,predicate,932
lineage_03328,2022-09-03 07:48:36+00:00,suppression,value,1045
lineage_03328,2022-09-13 11:13:16+00:00,suppression,predicate,1055
lineage_03328,2023-11-06 13:21:23+00:00,suppression,value,1474
lineage_00139,2021-12-22 13:51:06+00:00,suppression,predicate,13
lineage_00139,2021-12-27 10:48:51+00:00,suppression,predicate,17
lineage_00139,2022-01-25 10:43:35+00:00,suppression,predicate,46
lineage_00139,2022-03-09 15:22:33+00:00,suppression,value,90
lineage_00139,2022-09-20 09:20:33+00:00,suppression,value,284
lineage_00139,2022-12-14 10:08:30+00:00,suppression,value,369
lineage_02931,2022-09-06 14:57:55+00:00,suppression,predicate,0
lineage_02931,2023-01-09 23:44:52+00:00,suppression,predicate,125
lineage_02931,2025-04-07 09:05:53+00:00,suppression,predicate,944
lineage_01792,2020-02-24 10:23:23+00:00,suppression,predicate,111
lineage_02860,2022-01-30 20:48:57+00:00,suppression,predicate,5
lineage_02860,2023-04-12 12:48:36+00:00,suppression,predicate,441
lineage_01621,2022-10-01 22:19:28+00:00,suppression,value,0
lineage_01621,2022-10-10 08:27:15+00:00,suppression,predicate,8
lineage_01480,2021-12-13 10:44:29+00:00,suppression,predicate,3
lineage_01480,2021-12-17 08:20:21+00:00,suppression,predicate,7
lineage_01480,2021-12-17 11:32:48+00:00,suppression,predicate,7
lineage_01480,2021-12-18 14:40:12+00:00,suppression,predicate,9
lineage_01480,2021-12-21 12:47:39+00:00,suppression,predicate,11
lineage_01480,2021-12-24 08:13:25+00:00,suppression,predicate,14
lineage_01480,2022-01-13 17:20:24+00:00,suppression,predicate,35
lineage_01480,2022-02-02 10:03:19+00:00,suppression,predicate,54
lineage_01480,2022-02-02 10:12:39+00:00,suppression,predicate,54
lineage_01480,2022-02-09 16:47:22+00:00,suppression,predicate,62
lineage_01480,2022-02-11 19:21:35+00:00,suppression,predicate,64
lineage_01480,2022-02-16 15:31:11+00:00,suppression,predicate,69
lineage_01480,2022-04-29 13:07:58+00:00,suppression,predicate,140
lineage_01480,2022-06-20 14:17:54+00:00,suppression,predicate,193
lineage_01480,2022-09-20 09:20:33+00:00,suppression,value,284
lineage_01480,2022-10-07 11:26:33+00:00,suppression,predicate,301
lineage_01480,2022-10-14 10:42:49+00:00,suppression,predicate,308
lineage_01480,2022-12-14 10:06:40+00:00,suppression,value,369
lineage_01480,2023-01-25 15:23:10+00:00,suppression,predicate,412
lineage_01480,2023-04-11 11:04:22+00:00,suppression,predicate,487
lineage_01480,2023-06-18 20:14:57+00:00,suppression,predicate,556
lineage_01480,2023-10-12 10:47:45+00:00,suppression,predicate,671
lineage_03697,2022-08-10 14:15:49+00:00,suppression,predicate,3
lineage_03697,2022-08-12 10:47:15+00:00,suppression,value,5
lineage_03697,2022-09-12 11:29:51+00:00,suppression,value,36
lineage_03697,2022-09-20 09:20:33+00:00,suppression,value,44
lineage_03697,2022-10-11 14:25:03+00:00,suppression,predicate,65
lineage_03697,2022-10-19 13:44:00+00:00,suppression,predicate,73
lineage_03697,2022-10-27 07:46:05+00:00,suppression,value,81
lineage_03697,2025-07-08 08:29:01+00:00,suppression,value,1066
lineage_03697,2025-10-09 11:03:39+00:00,suppression,predicate,1159
lineage_03697,2025-11-10 12:52:54+00:00,suppression,predicate,1191
lineage_02014,2022-08-10 14:15:49+00:00,suppression,predicate,3
lineage_02014,2022-08-12 10:47:15+00:00,suppression,value,5
lineage_02014,2022-08-22 10:14:08+00:00,suppression,predicate,15
lineage_02014,2022-09-18 14:21:05+00:00,suppression,predicate,42
lineage_02014,2025-10-20 03:23:28+00:00,suppression,predicate,1169
lineage_02646,2022-08-10 14:15:49+00:00,suppression,predicate,5
lineage_02646,2022-08-12 10:47:15+00:00,suppression,value,7
lineage_02646,2022-09-21 11:51:19+00:00,suppression,predicate,47
lineage_00558,2022-08-10 14:25:10+00:00,suppression,predicate,3
lineage_00558,2022-08-12 10:47:15+00:00,suppression,value,5
lineage_00558,2022-09-18 14:21:05+00:00,suppression,predicate,42
lineage_00558,2022-12-12 12:40:55+00:00,suppression,predicate,127
lineage_00558,2023-07-05 08:37:17+00:00,suppression,predicate,332
lineage_00558,2023-07-20 12:01:35+00:00,suppression,predicate,347
lineage_03096,2022-03-23 15:31:45+00:00,suppression,value,1
lineage_03096,2022-07-08 17:28:43+00:00,suppression,value,108
lineage_02610,2019-05-09 21:48:36+00:00,suppression,value,0
lineage_02610,2019-05-09 21:48:36+00:00,suppression,predicate,0
lineage_02610,2019-11-08 22:56:14+00:00,suppression,value,183
lineage_02610,2020-11-28 11:10:37+00:00,suppression,predicate,568
lineage_02610,2021-07-01 06:33:30+00:00,suppression,predicate,783
lineage_02610,2021-11-24 15:58:53+00:00,suppression,value,929
lineage_02610,2022-02-14 17:08:51+00:00,suppression,predicate,1011
lineage_02610,2025-04-07 09:05:53+00:00,suppression,value,2159
lineage_01399,2022-02-19 09:25:26+00:00,suppression,predicate,7
lineage_01399,2022-06-04 10:44:51+00:00,suppression,predicate,112
lineage_01399,2022-06-04 10:52:30+00:00,suppression,predicate,112
lineage_01399,2022-07-27 06:09:11+00:00,suppression,predicate,165
lineage_03238,2021-08-10 15:10:46+00:00,suppression,value,27
lineage_03238,2021-11-11 15:12:49+00:00,suppression,value,120
lineage_03238,2022-10-05 19:40:37+00:00,suppression,value,448
lineage_00887,2019-03-01 23:14:20+00:00,suppression,predicate,44
lineage_00887,2022-03-02 17:19:57+00:00,suppression,predicate,1140
lineage_00887,2022-03-02 17:35:41+00:00,suppression,value,1140
lineage_00887,2023-05-23 10:24:01+00:00,suppression,predicate,1587
lineage_00681,2021-12-07 09:38:10+00:00,suppression,predicate,978
lineage_00681,2022-01-12 21:28:21+00:00,suppression,predicate,1015
lineage_00681,2022-07-20 11:02:49+00:00,suppression,predicate,1203
lineage_00681,2022-08-23 12:26:27+00:00,suppression,predicate,1237
lineage_00681,2022-09-20 09:20:33+00:00,suppression,predicate,1265
lineage_00681,2022-10-25 09:18:38+00:00,suppression,predicate,1300
lineage_00681,2022-10-25 11:41:49+00:00,suppression,predicate,1300
lineage_00454,2025-10-09 11:03:39+00:00,suppression,predicate,1142
lineage_03105,2019-04-21 15:42:47+00:00,suppression,value,94
lineage_03105,2019-05-09 22:20:56+00:00,suppression,value,112
lineage_03105,2019-12-29 16:02:49+00:00,suppression,value,346
lineage_03105,2020-01-17 14:46:28+00:00,suppression,value,365
lineage_03105,2020-03-24 18:48:24+00:00,suppression,value,432
lineage_03105,2020-11-28 16:32:44+00:00,suppression,predicate,681
lineage_03105,2021-07-01 06:33:30+00:00,suppression,predicate,896
lineage_03105,2022-09-20 09:20:33+00:00,suppression,value,1342
lineage_03105,2023-01-11 00:03:52+00:00,suppression,predicate,1455
lineage_03105,2023-10-18 14:40:32+00:00,suppression,value,1735
lineage_03105,2024-07-17 09:04:05+00:00,suppression,value,2008
lineage_03105,2025-10-09 11:03:39+00:00,suppression,predicate,2457
lineage_03105,2025-10-16 05:15:11+00:00,suppression,predicate,2464
lineage_03674,2022-07-07 16:20:10+00:00,suppression,predicate,212
lineage_03674,2022-09-26 22:17:53+00:00,suppression,predicate,293
lineage_03674,2023-01-19 17:47:11+00:00,suppression,predicate,408
lineage_03674,2023-12-14 18:50:25+00:00,suppression,value,737
lineage_03674,2024-11-13 22:21:16+00:00,suppression,predicate,1072
lineage_04081,2020-10-16 09:49:27+00:00,suppression,predicate,1
lineage_01920,2019-11-09 22:36:29+00:00,suppression,predicate,139
lineage_01920,2022-06-29 11:22:35+00:00,suppression,predicate,1101
lineage_01920,2025-10-17 02:12:13+00:00,suppression,predicate,2307
lineage_01264,2022-06-27 06:47:27+00:00,suppression,value,1131
lineage_01264,2023-01-25 15:23:10+00:00,suppression,value,1344
lineage_02676,2019-01-16 22:36:31+00:00,suppression,value,78
lineage_02676,2019-04-15 12:54:35+00:00,suppression,value,167
lineage_02676,2019-04-16 13:00:06+00:00,suppression,value,168
lineage_02676,2019-07-02 08:51:48+00:00,suppression,predicate,245
lineage_02676,2019-12-10 16:31:12+00:00,suppression,value,406
lineage_02676,2021-11-26 16:12:33+00:00,suppression,value,1123
lineage_02676,2021-12-03 16:31:59+00:00,suppression,value,1130
lineage_02676,2022-02-09 16:47:22+00:00,suppression,predicate,1198
lineage_03739,2025-09-22 09:46:48+00:00,suppression,predicate,936
lineage_04251,2021-06-03 10:40:55+00:00,suppression,value,0
lineage_00762,2023-02-28 14:22:25+00:00,suppression,value,647
lineage_02165,2022-08-10 15:28:02+00:00,suppression,predicate,1020
lineage_02165,2023-02-13 23:51:20+00:00,suppression,predicate,1207
lineage_02269,2023-11-06 13:21:23+00:00,suppression,predicate,680
lineage_03790,2019-09-27 15:06:21+00:00,suppression,value,253
lineage_02155,2021-11-27 10:33:14+00:00,suppression,predicate,760
lineage_02155,2022-05-12 22:27:48+00:00,suppression,predicate,927
lineage_02155,2022-05-13 10:52:31+00:00,suppression,predicate,927
lineage_01067,2020-07-01 08:58:39+00:00,suppression,predicate,535
lineage_01067,2022-02-02 10:03:19+00:00,suppression,value,1116
lineage_01067,2022-02-02 19:39:47+00:00,suppression,predicate,1117
lineage_01067,2022-02-09 16:47:22+00:00,suppression,predicate,1124
lineage_01067,2022-02-21 17:43:18+00:00,suppression,value,1136
lineage_01067,2022-05-31 21:53:13+00:00,suppression,predicate,1235
lineage_01067,2023-06-05 16:57:52+00:00,suppression,predicate,1605
lineage_01067,2023-06-09 10:09:35+00:00,suppression,predicate,1608
lineage_01067,2023-11-15 13:27:18+00:00,suppression,value,1768
lineage_01067,2023-11-15 13:59:42+00:00,suppression,value,1768
lineage_01067,2023-11-15 14:35:43+00:00,suppression,value,1768
lineage_02356,2025-10-09 11:03:39+00:00,suppression,predicate,1825
lineage_03932,2023-07-13 08:01:05+00:00,suppression,predicate,643
lineage_03932,2023-07-25 08:17:54+00:00,suppression,predicate,655
lineage_03620,2024-05-13 09:15:30+00:00,suppression,predicate,868
lineage_03252,2022-07-25 21:33:39+00:00,suppression,predicate,1285
lineage_03252,2022-08-18 04:51:38+00:00,suppression,predicate,1309
lineage_03252,2023-11-10 11:00:08+00:00,suppression,predicate,1758
lineage_02414,2023-02-06 11:48:45+00:00,suppression,value,114
lineage_02414,2024-06-25 09:26:45+00:00,suppression,predicate,619
lineage_02414,2024-08-29 12:43:32+00:00,suppression,predicate,684
lineage_00660,2021-08-26 11:33:25+00:00,suppression,predicate,14
lineage_00660,2022-07-14 16:35:50+00:00,suppression,value,336
lineage_00660,2023-02-28 14:22:25+00:00,suppression,predicate,565
lineage_00660,2025-04-07 09:05:53+00:00,suppression,value,1333
lineage_04641,2022-09-20 09:20:33+00:00,suppression,predicate,56
lineage_00796,2021-11-22 14:23:28+00:00,suppression,value,4
lineage_00796,2023-09-07 09:42:15+00:00,suppression,predicate,658
lineage_00885,2022-02-21 10:09:20+00:00,suppression,predicate,4
lineage_00885,2022-11-09 15:45:00+00:00,suppression,value,265
lineage_03495,2022-03-18 09:18:40+00:00,suppression,predicate,888
lineage_03495,2023-02-08 16:58:35+00:00,suppression,predicate,1216
lineage_01516,2025-11-10 12:52:54+00:00,suppression,predicate,999
lineage_01777,2024-01-15 14:25:04+00:00,suppression,predicate,25
lineage_00349,2021-11-29 22:57:26+00:00,suppression,predicate,756
lineage_00349,2021-11-29 23:02:48+00:00,suppression,value,756
lineage_04067,2020-02-24 14:25:20+00:00,suppression,predicate,123
lineage_04067,2020-11-05 15:44:33+00:00,suppression,predicate,378
lineage_04067,2021-02-24 12:27:18+00:00,suppression,predicate,488
lineage_04067,2021-04-01 12:36:57+00:00,suppression,predicate,524
lineage_04067,2021-08-26 12:42:47+00:00,suppression,value,671
lineage_04067,2023-04-03 10:06:14+00:00,suppression,predicate,1256
lineage_00054,2021-02-24 12:32:30+00:00,suppression,predicate,692
lineage_02655,2023-04-03 10:06:14+00:00,suppression,predicate,580
lineage_02655,2023-11-10 16:32:28+00:00,suppression,predicate,801
lineage_03504,2019-03-01 23:14:20+00:00,suppression,predicate,44
lineage_00307,2022-10-20 09:19:54+00:00,suppression,predicate,745
lineage_02094,2021-05-10 10:42:59+00:00,suppression,value,209
lineage_02094,2023-11-15 13:27:18+00:00,suppression,predicate,1128
lineage_02094,2023-11-15 13:59:42+00:00,suppression,predicate,1128
lineage_02094,2023-11-15 14:35:43+00:00,suppression,predicate,1128
lineage_00094,2021-11-16 11:09:03+00:00,suppression,predicate,311
lineage_00094,2021-11-18 12:34:55+00:00,suppression,value,313
lineage_02405,2024-08-29 12:43:32+00:00,suppression,predicate,274
lineage_02195,2024-08-29 12:43:32+00:00,suppression,value,1074
lineage_03127,2022-02-01 08:19:36+00:00,suppression,predicate,6
lineage_03127,2022-02-02 05:34:32+00:00,suppression,predicate,7
lineage_03127,2023-01-03 05:01:11+00:00,suppression,value,342
lineage_03127,2023-10-04 17:06:57+00:00,suppression,predicate,616
lineage_01626,2020-11-28 18:07:07+00:00,suppression,predicate,661
lineage_02843,2022-12-22 13:50:30+00:00,suppression,predicate,0
lineage_01538,2017-11-07 13:02:56+00:00,suppression,predicate,57
lineage_03080,2022-05-09 20:38:25+00:00,suppression,value,1158
lineage_03080,2022-08-16 14:14:08+00:00,suppression,value,1256
lineage_01427,2018-09-04 09:33:05+00:00,suppression,predicate,358
lineage_01427,2022-08-08 12:03:34+00:00,suppression,predicate,1792
lineage_01274,2023-08-22 09:00:55+00:00,suppression,predicate,17
lineage_01274,2023-08-22 11:17:40+00:00,suppression,predicate,17
lineage_01274,2024-03-13 13:51:21+00:00,suppression,predicate,221
lineage_02910,2021-11-09 15:15:31+00:00,suppression,value,736
lineage_02910,2021-11-16 22:27:00+00:00,suppression,predicate,743
lineage_02910,2021-11-20 11:32:15+00:00,suppression,value,747
lineage_02910,2021-12-04 13:28:51+00:00,suppression,predicate,761
lineage_02910,2021-12-06 15:35:32+00:00,suppression,value,763
lineage_02910,2021-12-07 14:06:49+00:00,suppression,value,764
lineage_02910,2021-12-13 19:19:15+00:00,suppression,predicate,770
lineage_02910,2021-12-18 05:19:35+00:00,suppression,value,775
lineage_02910,2021-12-22 12:54:39+00:00,suppression,value,779
lineage_02910,2022-01-02 08:50:37+00:00,suppression,predicate,790
lineage_02910,2022-02-04 08:53:33+00:00,suppression,value,823
lineage_02910,2022-02-06 22:33:52+00:00,suppression,value,825
lineage_02910,2022-02-07 12:14:51+00:00,suppression,predicate,826
lineage_02910,2022-02-07 19:51:19+00:00,suppression,value,826
lineage_02910,2022-02-08 08:34:53+00:00,suppression,predicate,827
lineage_02910,2022-02-10 15:12:17+00:00,suppression,predicate,829
lineage_02910,2022-02-13 10:24:28+00:00,suppression,value,832
lineage_02910,2022-02-15 15:40:04+00:00,suppression,value,834
lineage_02910,2022-02-21 17:43:18+00:00,suppression,value,840
lineage_02910,2022-03-15 17:05:42+00:00,suppression,predicate,862
lineage_02910,2022-11-08 11:05:38+00:00,suppression,predicate,1100
lineage_02910,2023-01-18 17:41:07+00:00,suppression,predicate,1171
lineage_02910,2023-01-18 19:16:34+00:00,suppression,predicate,1171
lineage_02910,2023-10-04 17:06:57+00:00,suppression,predicate,1430
lineage_02910,2025-09-22 09:46:48+00:00,suppression,value,2149
lineage_02910,2025-12-09 02:44:51+00:00,suppression,predicate,2227
lineage_00033,2021-10-28 11:32:15+00:00,suppression,predicate,987
lineage_00033,2021-11-15 11:30:51+00:00,suppression,value,1005
lineage_00900,2022-07-21 21:23:11+00:00,suppression,predicate,0
lineage_04262,2025-10-09 11:03:39+00:00,suppression,predicate,72
lineage_01567,2025-10-09 11:03:39+00:00,suppression,predicate,1585
lineage_00293,2022-03-03 14:20:53+00:00,suppression,predicate,506
lineage_00293,2022-03-04 15:53:30+00:00,suppression,predicate,507
lineage_00293,2022-03-05 10:09:27+00:00,suppression,predicate,508
lineage_00293,2022-09-21 09:53:39+00:00,suppression,predicate,708
lineage_00293,2022-09-21 11:51:19+00:00,suppression,predicate,708
lineage_00293,2022-10-20 09:51:06+00:00,suppression,predicate,737
lineage_00293,2023-01-19 17:47:11+00:00,suppression,predicate,828
lineage_00293,2025-07-14 10:04:39+00:00,suppression,predicate,1735
lineage_00293,2025-10-09 11:03:39+00:00,suppression,predicate,1822
lineage_01643,2021-11-11 17:34:20+00:00,suppression,predicate,731
lineage_01643,2021-11-20 11:32:15+00:00,suppression,predicate,740
lineage_01643,2021-12-06 15:09:50+00:00,suppression,predicate,756
lineage_01398,2021-06-02 11:04:05+00:00,suppression,predicate,215
lineage_02092,2020-10-11 15:02:39+00:00,suppression,value,0
lineage_01111,2021-11-11 17:34:20+00:00,suppression,predicate,744
lineage_03855,2022-02-10 15:12:17+00:00,suppression,predicate,451
lineage_03855,2022-04-06 14:09:53+00:00,suppression,predicate,506
lineage_03855,2024-03-26 12:28:49+00:00,suppression,value,1226
lineage_01791,2022-09-21 11:51:19+00:00,suppression,predicate,708
lineage_01791,2023-01-19 17:47:11+00:00,suppression,predicate,828
lineage_01013,2022-04-21 08:48:59+00:00,suppression,predicate,917
lineage_01586,2022-04-29 13:07:58+00:00,suppression,predicate,25
lineage_01586,2025-10-09 11:03:39+00:00,suppression,predicate,1284
lineage_01586,2025-10-23 03:13:09+00:00,suppression,predicate,1297
lineage_01306,2022-02-09 16:47:22+00:00,suppression,predicate,41
lineage_01306,2022-09-18 14:24:07+00:00,suppression,predicate,262
lineage_02418,2022-02-16 15:31:13+00:00,suppression,value,73
lineage_02418,2022-06-04 10:44:51+00:00,suppression,predicate,181
lineage_02418,2023-01-18 17:41:07+00:00,suppression,predicate,409
lineage_00883,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00883,2022-03-04 15:53:30+00:00,suppression,predicate,89
lineage_00883,2022-03-05 10:09:27+00:00,suppression,predicate,90
lineage_00883,2022-04-06 14:09:53+00:00,suppression,predicate,122
lineage_00883,2025-06-16 11:42:00+00:00,suppression,value,1289
lineage_00883,2025-11-13 04:10:26+00:00,suppression,predicate,1438
lineage_00385,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00385,2022-07-27 06:38:49+00:00,suppression,predicate,233
lineage_00385,2022-09-21 11:51:19+00:00,suppression,predicate,290
lineage_00498,2021-12-07 18:05:52+00:00,suppression,predicate,2
lineage_00498,2021-12-18 05:19:35+00:00,suppression,predicate,12
lineage_00498,2021-12-19 09:35:39+00:00,suppression,predicate,14
lineage_00498,2022-01-19 17:34:07+00:00,suppression,value,45
lineage_00498,2022-03-03 18:45:03+00:00,suppression,predicate,88
lineage_00498,2022-03-04 15:53:30+00:00,suppression,predicate,89
lineage_00498,2022-04-06 14:09:53+00:00,suppression,predicate,122
lineage_00498,2022-06-27 06:47:27+00:00,suppression,value,203
lineage_00498,2022-07-06 13:38:31+00:00,suppression,value,213
lineage_00498,2022-07-06 13:38:32+00:00,suppression,value,213
lineage_00498,2022-08-23 10:57:36+00:00,suppression,predicate,261
lineage_00498,2022-08-23 12:26:45+00:00,suppression,predicate,261
lineage_00498,2022-09-21 11:51:19+00:00,suppression,predicate,290
lineage_00498,2022-10-18 14:39:04+00:00,suppression,predicate,317
lineage_00498,2025-06-16 11:42:00+00:00,suppression,value,1289
lineage_00498,2025-10-09 11:03:39+00:00,suppression,predicate,1404
lineage_00498,2025-10-17 02:12:13+00:00,suppression,predicate,1411
lineage_02194,2022-03-03 18:45:03+00:00,suppression,predicate,88
lineage_02194,2022-04-21 08:48:59+00:00,suppression,predicate,137
lineage_02194,2022-04-28 18:40:19+00:00,suppression,predicate,144
lineage_02194,2022-07-06 13:38:31+00:00,suppression,predicate,213
lineage_02194,2025-07-08 08:29:01+00:00,suppression,predicate,1310
lineage_02194,2025-10-09 11:03:39+00:00,suppression,predicate,1404
lineage_02194,2025-10-17 02:27:25+00:00,suppression,value,1411
lineage_02194,2025-11-13 04:10:26+00:00,suppression,predicate,1438
lineage_00539,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00577,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00577,2022-03-03 18:45:03+00:00,suppression,predicate,88
lineage_00577,2022-06-13 11:30:21+00:00,suppression,predicate,190
lineage_00577,2023-02-17 16:51:44+00:00,suppression,predicate,439
lineage_00577,2025-10-09 11:03:39+00:00,suppression,predicate,1404
lineage_00577,2025-10-17 02:12:13+00:00,suppression,value,1411
lineage_00199,2022-01-08 14:12:17+00:00,suppression,predicate,34
lineage_00199,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00855,2021-12-19 09:35:39+00:00,suppression,predicate,14
lineage_00855,2022-02-16 15:31:12+00:00,suppression,predicate,73
lineage_00855,2022-03-05 10:09:27+00:00,suppression,predicate,90
lineage_00855,2022-04-06 14:09:53+00:00,suppression,predicate,122
lineage_00855,2022-09-21 11:51:19+00:00,suppression,predicate,290
lineage_00855,2022-11-01 15:19:14+00:00,suppression,predicate,331
lineage_00855,2022-12-14 12:05:58+00:00,suppression,value,374
lineage_00855,2023-01-19 17:47:11+00:00,suppression,predicate,410
lineage_00855,2025-10-09 11:03:39+00:00,suppression,predicate,1404
lineage_00819,2022-02-16 15:31:13+00:00,suppression,value,73
lineage_00819,2025-11-13 04:10:26+00:00,suppression,predicate,1438
lineage_00929,2024-02-12 11:29:36+00:00,suppression,predicate,765
lineage_02895,2022-04-06 14:09:53+00:00,suppression,predicate,73
lineage_04215,2022-09-29 11:51:09+00:00,suppression,predicate,1
lineage_04215,2024-03-26 12:28:49+00:00,suppression,predicate,545
lineage_03582,2022-12-02 11:18:11+00:00,suppression,predicate,213
lineage_03582,2025-10-09 11:03:39+00:00,suppression,predicate,1255
lineage_03143,2022-05-04 09:33:12+00:00,suppression,predicate,1
lineage_01176,2022-06-29 17:33:50+00:00,suppression,predicate,293
lineage_00409,2025-10-09 11:03:39+00:00,suppression,predicate,658
lineage_00409,2025-10-17 02:27:25+00:00,suppression,predicate,665
lineage_04705,2022-09-18 14:21:05+00:00,suppression,predicate,47
lineage_04705,2025-10-09 11:03:39+00:00,suppression,predicate,1164
lineage_04590,2025-08-06 07:48:53+00:00,suppression,predicate,187
lineage_04433,2022-07-04 15:17:32+00:00,suppression,predicate,0
lineage_04433,2022-07-07 12:29:20+00:00,suppression,predicate,2
lineage_04433,2022-08-09 15:53:48+00:00,suppression,predicate,36
lineage_04433,2022-08-26 15:29:49+00:00,suppression,value,53
lineage_04433,2022-09-08 08:24:27+00:00,suppression,predicate,65
lineage_04433,2022-09-19 13:28:05+00:00,suppression,value,76
lineage_04433,2022-09-21 11:45:26+00:00,suppression,value,78
lineage_04433,2022-10-11 12:04:28+00:00,suppression,predicate,98
lineage_04433,2023-03-14 22:58:04+00:00,suppression,value,253
lineage_02492,2022-04-07 12:15:44+00:00,suppression,predicate,245
lineage_02492,2022-04-21 08:48:59+00:00,suppression,predicate,259
lineage_01903,2025-10-09 11:03:39+00:00,suppression,predicate,875
lineage_03198,2022-12-08 06:33:02+00:00,suppression,predicate,0
lineage_00492,2025-10-09 11:03:39+00:00,suppression,predicate,680
lineage_03337,2022-08-24 00:17:53+00:00,suppression,predicate,0
lineage_03337,2022-09-18 14:21:05+00:00,suppression,predicate,25
lineage_03621,2023-09-29 12:33:55+00:00,suppression,predicate,78
lineage_04532,2022-07-22 06:15:42+00:00,suppression,predicate,0
lineage_04532,2022-12-19 16:41:40+00:00,suppression,value,150
lineage_04532,2025-11-25 15:00:53+00:00,suppression,predicate,1222
lineage_00418,2022-09-29 09:20:08+00:00,suppression,predicate,1071
lineage_00090,2023-05-15 13:53:39+00:00,suppression,value,227
lineage_01942,2023-03-05 14:10:18+00:00,suppression,predicate,15
lineage_01735,2022-02-13 10:29:52+00:00,suppression,predicate,15
lineage_01735,2022-02-20 10:31:08+00:00,suppression,predicate,22
lineage_01735,2022-03-24 23:05:49+00:00,suppression,predicate,55
lineage_01735,2022-03-29 17:46:45+00:00,suppression,value,60
lineage_01735,2023-01-06 15:35:34+00:00,suppression,predicate,343
lineage_01735,2025-07-08 08:29:01+00:00,suppression,predicate,1256
lineage_01551,2023-01-06 16:16:20+00:00,suppression,predicate,168
lineage_01662,2021-06-01 11:58:35+00:00,suppression,predicate,141
lineage_01662,2022-02-09 16:47:22+00:00,suppression,predicate,395
lineage_01662,2022-06-13 11:30:21+00:00,suppression,predicate,518
lineage_01662,2023-06-28 08:33:19+00:00,suppression,value,898
lineage_01662,2023-08-11 10:43:46+00:00,suppression,predicate,942
lineage_01662,2023-08-28 09:23:40+00:00,suppression,value,959
lineage_01662,2025-10-09 11:03:39+00:00,suppression,predicate,1732
lineage_00039,2022-03-05 10:09:27+00:00,suppression,predicate,268
lineage_02580,2020-11-28 16:49:18+00:00,suppression,predicate,228
lineage_02580,2021-05-01 18:54:26+00:00,suppression,predicate,382
lineage_02580,2021-11-30 09:16:35+00:00,suppression,predicate,594
lineage_02580,2021-12-03 22:47:37+00:00,suppression,value,598
lineage_02580,2021-12-16 18:54:22+00:00,suppression,predicate,611
lineage_02580,2021-12-19 09:35:39+00:00,suppression,predicate,613
lineage_02580,2022-01-08 14:12:17+00:00,suppression,predicate,634
lineage_02580,2022-01-19 17:34:07+00:00,suppression,predicate,645
lineage_02580,2022-02-10 15:12:17+00:00,suppression,value,667
lineage_02580,2022-02-25 12:55:37+00:00,suppression,predicate,682
lineage_02580,2022-03-05 10:09:27+00:00,suppression,value,689
lineage_02580,2022-04-06 14:09:53+00:00,suppression,predicate,722
lineage_02580,2022-07-07 15:47:43+00:00,suppression,predicate,814
lineage_02580,2022-08-10 15:28:03+00:00,suppression,predicate,848
lineage_02580,2022-09-01 15:53:06+00:00,suppression,predicate,870
lineage_02580,2022-09-21 11:51:19+00:00,suppression,predicate,890
lineage_00723,2025-11-10 12:52:54+00:00,suppression,predicate,1411
lineage_02446,2023-01-11 22:39:15+00:00,suppression,predicate,0
lineage_02446,2023-01-11 22:47:12+00:00,suppression,value,0
lineage_01856,2022-12-07 01:26:21+00:00,suppression,value,105
lineage_01856,2023-02-07 23:37:22+00:00,suppression,value,167
lineage_04376,2022-05-06 08:31:40+00:00,suppression,predicate,1
lineage_01064,2022-04-06 14:09:53+00:00,suppression,predicate,61
lineage_01064,2022-04-21 08:48:59+00:00,suppression,predicate,75
lineage_01064,2022-09-21 11:51:19+00:00,suppression,predicate,229
lineage_04329,2022-07-21 20:50:46+00:00,suppression,predicate,0
lineage_04329,2022-07-21 21:23:11+00:00,suppression,value,0
lineage_04329,2022-09-21 11:51:19+00:00,suppression,predicate,61
lineage_02578,2022-02-09 16:47:22+00:00,suppression,predicate,223
lineage_02578,2022-09-21 11:51:19+00:00,suppression,predicate,446
lineage_02578,2023-03-14 22:58:04+00:00,suppression,predicate,621
lineage_03578,2020-02-26 08:26:19+00:00,suppression,predicate,861
